review,rating,compound,label
good battery life u see 3 4 movies one time charge easilynot much attractive design durablesounds great loud high basssometimes sound breakable low volume movies no sound play background not huge issuethis vest headphone 1100i like product muchread more,4,0.7271,Positive
have using 2 weeks must say no market give better bass built decent bit tight not big prob sound cancellation also good bass top priority u go itread more,5,0.6597,Positive
price good playing pubg not good call quality not good hears like sitting well music okread more,3,-0.0315,Negative
its totally awesomeand im happy product sound goodbut still jbl bass goodin opinion slightly expectbuilt quality also goodbattery goes approximately 8hrs mentioned itbuttons working fine easily access i think really right placebass great price range according excess like sort equalizer set bass mode i hear bassas i use jbl t160 t210read more,5,0.9328,Positive
sound quality awesome bass good build quality not good headphone needsbut ok 999 priceread more,5,0.7779,Positive
battery good sound awesome covering range not good not con awesome product youngsters read more,5,0.3182,Positive
best price range yes think best like flipkart service love flipkartread more,5,0.9571,Positive
overall great performer doesnt excel particular department for price offered good deal the cups tight leather band beneath headband weak glue the wireless functionality basically useless buying music bluetooth smaller bandwidth doesnt allow high bitrate hence poor quality therefore use aux cable provided music pair costs much features not sound waread more,4,-0.6054,Negative
clear sound superb bass aslo good bettary back good productread more,5,0.91,Positive
sound quality goodhave good bassbuild quality good first time not good long use okear pain okgood bluetooth rangevery good battery backupoverall awesomeread more,5,0.4577,Positive
superb bass like cinema theatre features available headset good choice bass lovers use without wire via bluetoothread more,5,0.9169,Positive
the best product amazing bass sound quality nice i feel like tight ears call microphone sound not nice good totally nice product price thanks flipkart read more,5,0.9388,Positive
beautiful looks great sound great bass feels discomfort sometime thats okay price quality really amazing output a must buy product boat rockers rockread more,5,0.9459,Positive
super qualityi got blue tooth headset rs 1000 awesome price rangebass best price rangeread more,5,0.9217,Positive
good bass quality volume little bit lowbut although expeeience goodi recommend best headphone budgetread more,4,0.8625,Positive
sound quality 810 bass 910 comfort 610 battery backup 910 buy love bass quite good sound quality best get price i got 999rs audio output good easy use easy connect not heavy bit uncomfortable long usageread more,5,0.975,Positive
sound is good design also good loved product awesomeread more,5,0.8658,Positive
looks cool classy bit slacky design ear muffs handles steel sound clarity bass good worth value money read more,4,0.9201,Positive
good product boat rockertz i bought 900rs cashback offer sound quality battery backup ok after testing 1 month battery last average 6 8 hours i listen music office commute weekends last 1 week average 68 hours battery backup sound quality improved smaller notes classical instrumental not sound premium i not recommended music enthusiast also build quality bit bad it starts paining onread more,4,-0.1783,Negative
good product good bass best bass lover 999 priceread more,4,0.93,Positive
voice good superb voice not good calling low voice received sideread more,3,0.7512,Positive
over good product 999 works fine black red version doesnt look much good green white awesome bluetooth version old i got detected product thanks flipkart replacement flipkart service really niceread more,3,0.8517,Positive
5 great headphone great bass great sound quality overall good product suparfast delivery flipkart receive product within 1 day thanks flipkartread more,5,0.959,Positive
